No compte;Date;Operation
05000195630;25/06/2021;134,53
05000195630;13/07/2021;161,50
05000195630;07/06/2021;32,53
05000195630;04/07/2021;150,73
05000195630;22/07/2021;113,46
05000195630;05/07/2021;189,56
05000195630;05/07/2021;130,64
05000195630;18/07/2021;41,84
05000195630;27/06/2021;181,82
05000194740;12/07/2021;195,00
05000194740;11/06/2021;119,32
05000194740;08/07/2021;197,81
05000194740;28/06/2021;79,24
05000194740;07/07/2021;70,66
05000194740;21/07/2021;169,41
05000194740;26/06/2021;175,74
05000194740;17/06/2021;145,77
05000194740;12/07/2021;130,73
05000194740;15/06/2021;141,76
05000194740;27/06/2021;17,65
05000194740;17/07/2021;155,74
05000194740;20/06/2021;42,15
05000194740;06/07/2021;20,86
05000194740;21/07/2021;113,27
05000194740;31/07/2021;81,44
05000194740;27/06/2021;37,84
05000194740;04/07/2021;92,76
05000194740;29/06/2021;65,88
05000194740;06/07/2021;18,04
05000194740;15/07/2021;193,99
05000194740;06/06/2021;156,43
05000194740;19/07/2021;79,11
05000194639;13/07/2021;141,64
05000194639;14/07/2021;133,61
05000194639;15/06/2021;182,95
05000194639;19/07/2021;134,50
05000194639;06/07/2021;160,98
05000194639;29/06/2021;196,90
05000194639;10/06/2021;108,69
05000194639;02/07/2021;185,86
05000194639;07/06/2021;176,61
05000194639;24/07/2021;75,45
05000194639;07/07/2021;102,23
05000194639;17/06/2021;189,56
05000194639;29/07/2021;108,57
05000194639;16/07/2021;183,20
05000194639;17/06/2021;199,53
05000194639;26/06/2021;108,75
05000194639;06/07/2021;21,94
05000194639;15/06/2021;1,69
05000194639;01/06/2021;14,65
05000194639;26/06/2021;117,58
05000194639;14/07/2021;105,17
05000194639;20/07/2021;165,17
05000194242;28/06/2021;55,28
05000194242;29/06/2021;104,66
05000194242;05/06/2021;104,06
05000194242;18/07/2021;131,42
05000194242;17/06/2021;179,37
05000194242;12/07/2021;27,57
05000194242;27/06/2021;58,20
05000194242;12/07/2021;116,27
05000194242;11/06/2021;102,30
05000194242;07/06/2021;70,90
05000194242;01/06/2021;188,55
05000194242;18/07/2021;107,36
05000194242;02/06/2021;148,06
05000194242;30/07/2021;138,83
05000194242;22/07/2021;154,00
05000194242;29/06/2021;139,61
05000194242;02/06/2021;4,34
05000194242;23/07/2021;20,39
05000194242;14/06/2021;193,29
05000194242;29/06/2021;151,67
05000194242;20/07/2021;160,94
05000194242;24/07/2021;81,80
05000194242;30/07/2021;55,32
05000194242;05/07/2021;12,32
05000192926;30/07/2021;179,89
05000192926;13/06/2021;70,38
05000192926;04/06/2021;171,22
05000192926;10/06/2021;84,77
05000192926;03/07/2021;182,60
05000192926;26/06/2021;136,54
05000192926;23/07/2021;180,39
05000192926;18/07/2021;117,00
05000192926;05/07/2021;86,99
05000192926;01/07/2021;14,94
05000192926;10/06/2021;21,07
05000192926;30/06/2021;52,47
05000192926;14/07/2021;99,90
05000192926;03/06/2021;29,15
05000192926;16/07/2021;23,56
05000192926;28/07/2021;35,66
05000190851;15/07/2021;16,39
05000190851;06/07/2021;17,85
05000190851;12/06/2021;108,87
05000190851;23/06/2021;141,03
05000190851;08/06/2021;31,75
05000190851;27/07/2021;44,61
05000190851;25/06/2021;23,30
05000190851;08/07/2021;65,92
05000190851;07/07/2021;35,22
05000190851;14/07/2021;183,45
05000190851;24/07/2021;177,25
05000190851;11/06/2021;58,97
05000190851;22/07/2021;36,14
05000190851;18/07/2021;104,57
05000190851;20/06/2021;85,44
05000190851;11/07/2021;49,89
05000190851;30/07/2021;56,40
05000190851;14/07/2021;151,68
05000190851;31/07/2021;118,88
05000190851;27/06/2021;6,17
05000190851;15/06/2021;116,04
05000190851;20/06/2021;105,44
05000190851;06/06/2021;129,46
05000190851;11/06/2021;119,31
05000190851;17/07/2021;15,65
05000189884;08/07/2021;23,13
05000189884;19/07/2021;160,31
05000189884;24/06/2021;3,94
05000189884;10/06/2021;138,39
05000189884;21/07/2021;193,85
05000189884;21/06/2021;161,39
05000189884;01/07/2021;79,08
05000189884;01/06/2021;13,61
05000189884;14/06/2021;27,02
05000189884;15/07/2021;181,20
05000189884;07/06/2021;187,71
05000189884;20/07/2021;174,10
05000189884;20/06/2021;34,84
05000189884;10/06/2021;96,85
05000189884;29/07/2021;138,78
05000189884;22/06/2021;39,69
05000189884;15/07/2021;59,83
05000189884;19/07/2021;96,55
05000189884;16/06/2021;131,69
05000189884;17/06/2021;184,67
05000188213;14/06/2021;167,03
05000188213;19/06/2021;50,81
05000188213;22/07/2021;126,95
05000188213;15/07/2021;157,60
05000188213;04/07/2021;53,64
05000188213;21/06/2021;3,48
05000188213;17/07/2021;48,85
05000188213;08/07/2021;119,44
05000188213;09/07/2021;56,05
05000188213;13/06/2021;80,40
05000188213;02/06/2021;127,80
05000188213;05/07/2021;25,51
05000188213;23/06/2021;22,91
05000187103;18/06/2021;194,95
05000187103;21/06/2021;64,55
05000187103;15/06/2021;105,32
05000187103;13/07/2021;106,37
05000187103;20/06/2021;134,93
05000187103;05/07/2021;23,91
05000187103;19/07/2021;99,67
05000187103;05/07/2021;79,78
05000187103;26/06/2021;184,33
05000187103;25/07/2021;92,31
05000187103;26/07/2021;13,72
05000187103;01/06/2021;199,61
05000187103;13/06/2021;119,97
05000187103;08/06/2021;159,38
05000187103;03/06/2021;196,20
05000187103;03/07/2021;163,58
05000187103;25/07/2021;195,56
05000187103;28/07/2021;3,43
05000187103;17/07/2021;11,77
05000187103;21/07/2021;196,10
05000187103;11/06/2021;40,97
05000186647;08/07/2021;74,14
05000186647;10/07/2021;177,36
05000186647;27/06/2021;21,20
05000186647;09/06/2021;190,21
05000186647;13/06/2021;145,71
05000186647;02/06/2021;185,67
05000186647;11/06/2021;25,22
05000186647;12/06/2021;38,13
05000186647;21/07/2021;155,77
05000186647;08/06/2021;65,16
05000186647;14/06/2021;123,63
05000186647;23/07/2021;11,57
05000186241;27/06/2021;106,84
05000186241;26/07/2021;144,08
05000186241;17/06/2021;181,38
05000186241;24/07/2021;34,58
05000186241;25/07/2021;173,03
05000186241;22/07/2021;29,51
05000186241;22/06/2021;168,43
05000186241;04/07/2021;48,13
05000186241;18/07/2021;15,42
05000186241;02/06/2021;97,87
05000186241;18/07/2021;5,66
05000186241;24/07/2021;101,54
05000186241;19/07/2021;23,30
05000186241;06/07/2021;48,30
05000186241;19/06/2021;160,76
05000186241;11/07/2021;12,43
05000186241;15/06/2021;53,74
05000186241;19/06/2021;18,68
05000186241;20/06/2021;33,38
05000186241;28/06/2021;4,11
05000186241;25/06/2021;181,60
05000186241;14/07/2021;125,95
05000186241;29/07/2021;116,33
05000186241;18/06/2021;110,70
05000186241;28/06/2021;173,36
05000186241;18/07/2021;69,58
05000182299;22/07/2021;91,40
05000182299;27/06/2021;183,40
05000182299;11/06/2021;112,22
05000182299;30/07/2021;109,31
05000182299;02/06/2021;189,00
05000182299;01/06/2021;125,92
05000182299;13/06/2021;53,40
05000182299;09/06/2021;106,02
05000182299;23/07/2021;94,79
05000182299;03/07/2021;113,87
05000182299;13/07/2021;160,76
05000182299;30/06/2021;1,88
05000182299;14/06/2021;195,79
05000182299;30/06/2021;180,55
05000182299;28/07/2021;99,48
05000182299;10/07/2021;174,89
05000182299;04/06/2021;151,96
05000182299;23/07/2021;125,92
05000182299;30/07/2021;194,21
05000182299;08/06/2021;129,63
05000182299;28/07/2021;34,71
05000181648;01/07/2021;163,69
05000181648;06/07/2021;102,62
05000181648;08/07/2021;55,63
05000181648;14/06/2021;112,92
05000181648;30/07/2021;57,46
05000181648;09/07/2021;7,92
05000181648;01/06/2021;54,53
05000181648;11/06/2021;14,47
05000181648;01/06/2021;80,37
05000181648;28/06/2021;76,28
05000181648;03/06/2021;197,84
05000181648;26/07/2021;177,22
05000181648;22/06/2021;122,44
05000181648;12/06/2021;47,46
05000181648;27/07/2021;106,75
05000181648;21/06/2021;51,68
05000181648;07/07/2021;151,42
05000181648;07/06/2021;15,62
05000181648;08/06/2021;177,76
05000181648;30/06/2021;122,98
05000181648;19/06/2021;187,60
05000181648;22/07/2021;72,05
05000181648;15/07/2021;127,15
05000181648;18/07/2021;24,00
05000181648;23/07/2021;173,63
05000181648;28/07/2021;161,90
05000181648;04/06/2021;63,98
05000181092;25/06/2021;50,87
05000181092;12/07/2021;94,18
05000181092;10/06/2021;44,50
05000181092;06/07/2021;78,16
05000181092;12/07/2021;68,89
05000181092;21/07/2021;79,05
05000181092;30/07/2021;34,37
05000181092;16/06/2021;162,52
05000181092;14/07/2021;107,74
05000181092;08/07/2021;4,66
05000181092;20/06/2021;154,21
05000181092;29/06/2021;173,24
05000181092;15/07/2021;52,76
05000181092;17/07/2021;11,68
05000181092;18/06/2021;84,43
05000181092;09/06/2021;162,24
05000181092;15/07/2021;41,47
05000181092;21/06/2021;171,57
05000181092;01/06/2021;195,57
05000177276;06/07/2021;174,87
05000177276;28/07/2021;119,24
05000177276;15/07/2021;174,79
05000177276;14/06/2021;7,92
05000177276;26/07/2021;116,19
05000177276;23/07/2021;41,68
05000177276;29/07/2021;55,54
05000177276;11/07/2021;192,17
05000177276;17/06/2021;108,00
05000177276;08/06/2021;167,85
05000177276;22/07/2021;156,92
05000177276;04/07/2021;101,26
05000177276;01/07/2021;161,98
05000177276;09/06/2021;111,02
05000177276;16/06/2021;113,36
05000177276;06/06/2021;194,60
05000177276;13/07/2021;62,72
05000177276;14/06/2021;58,65
05000177276;05/06/2021;129,87
05000177276;14/06/2021;54,41
05000177276;10/06/2021;67,20
05000177276;25/07/2021;183,83
05000177276;31/07/2021;63,51
05000175447;07/06/2021;36,66
05000175447;27/07/2021;51,69
05000175447;07/07/2021;106,66
05000175447;08/06/2021;7,26
05000175447;19/07/2021;112,49
05000175447;08/07/2021;65,29
05000175447;07/06/2021;155,01
05000175447;13/07/2021;11,14
05000175447;08/07/2021;62,93
05000175447;13/07/2021;150,33
05000175447;04/06/2021;159,06
05000175447;29/06/2021;140,09
05000175447;06/06/2021;5,99
05000175447;11/06/2021;174,09
05000175447;03/07/2021;33,99
05000175447;28/06/2021;33,46
05000175447;29/07/2021;159,59
05000175447;19/07/2021;19,49
05000175447;27/06/2021;43,82
05000175447;13/07/2021;18,21
05000175447;22/06/2021;147,79
05000175447;03/06/2021;87,97
05000175447;14/06/2021;27,95
05000175447;11/07/2021;189,20
05000175447;04/07/2021;120,78
05000175447;20/06/2021;177,99
05000173528;08/06/2021;91,43
05000173528;27/06/2021;172,56
05000173528;16/07/2021;130,81
05000173528;03/07/2021;165,41
05000173528;07/06/2021;50,44
05000173528;10/06/2021;127,28
05000173528;13/07/2021;60,62
05000173528;08/07/2021;3,12
05000173528;27/07/2021;2,75
05000173528;26/07/2021;132,08
05000173528;12/07/2021;130,01
05000173528;26/07/2021;104,76
05000173528;12/06/2021;83,16
05000173528;12/07/2021;32,17
05000173528;13/07/2021;39,25
05000173528;24/07/2021;104,15
05000173528;25/07/2021;136,04
05000173528;26/07/2021;176,93
05000173528;01/07/2021;191,31
05000173528;21/07/2021;134,47
05000173528;12/07/2021;27,23
05000173528;27/06/2021;135,47
05000173528;08/07/2021;160,93
05000173528;02/06/2021;81,60
05000173528;02/06/2021;159,78
05000173528;02/06/2021;6,12
05000173528;10/07/2021;28,45
05000173528;12/07/2021;37,61
05000173528;02/06/2021;75,47
05000173528;21/07/2021;8,92
05000173528;24/07/2021;38,56
05000173528;23/07/2021;21,63
05000171490;25/06/2021;29,60
05000171490;04/07/2021;107,94
05000171490;03/06/2021;71,92
05000171490;13/06/2021;138,73
05000171490;08/06/2021;112,59
05000171490;15/06/2021;163,41
05000171490;25/07/2021;44,69
05000171490;28/07/2021;1,96
05000171490;24/07/2021;168,72
05000171490;22/06/2021;157,04
05000171490;27/07/2021;31,37
05000171490;18/06/2021;174,48
05000171490;23/07/2021;81,89
05000171490;06/06/2021;38,46
05000171490;30/06/2021;137,04
05000171490;12/06/2021;47,01
05000171490;12/06/2021;90,33
05000171490;31/07/2021;38,60
05000171490;28/06/2021;180,49
05000171490;30/06/2021;124,85
05000171490;31/07/2021;83,28
05000171286;07/07/2021;115,04
05000171286;01/06/2021;86,15
05000171286;29/06/2021;38,33
05000171286;12/07/2021;123,70
05000171286;22/07/2021;99,86
05000171286;14/06/2021;69,38
05000171286;02/07/2021;90,01
05000171286;05/06/2021;100,39
05000171286;11/06/2021;145,46
05000171286;08/06/2021;1,84
05000171286;22/07/2021;84,92
05000171286;08/06/2021;138,58
05000171286;11/07/2021;102,20
05000171286;20/06/2021;127,63
05000171286;19/06/2021;112,81
05000170482;23/06/2021;97,52
05000170482;14/07/2021;127,55
05000170482;18/07/2021;130,04
05000170482;28/06/2021;191,23
05000170482;05/06/2021;129,35
05000170482;08/06/2021;30,42
05000170482;20/06/2021;190,34
05000170482;25/07/2021;43,10
05000170482;18/07/2021;119,21
05000170482;18/07/2021;32,56
05000170482;08/07/2021;190,55
05000170482;14/06/2021;145,17
05000170482;19/07/2021;59,59
05000170482;24/07/2021;191,89
05000170482;18/07/2021;80,44
05000170482;23/06/2021;100,97
05000170482;16/07/2021;45,08
05000170482;17/07/2021;122,80
05000170482;23/06/2021;20,82
05000170321;28/07/2021;198,63
05000170321;29/07/2021;161,09
05000170321;18/06/2021;123,69
05000170321;17/06/2021;75,89
05000170321;26/06/2021;95,18
05000170321;28/06/2021;25,59
05000170321;19/07/2021;105,47
05000170321;12/07/2021;162,06
05000170321;19/07/2021;22,59
05000170321;14/06/2021;137,26
05000170321;13/07/2021;106,74
05000170321;29/06/2021;42,78
05000170321;05/06/2021;92,78
05000170321;08/06/2021;96,02
05000170321;22/07/2021;61,79
05000170321;11/06/2021;185,44
05000170321;04/06/2021;138,45
05000170321;26/06/2021;161,22
05000170321;26/06/2021;39,94
05000167978;21/06/2021;95,46
05000167978;26/07/2021;178,08
05000167978;22/06/2021;13,16
05000167978;02/07/2021;40,59
05000167978;06/07/2021;159,20
05000167978;16/07/2021;133,11
05000167978;20/07/2021;80,22
05000167978;27/07/2021;135,79
05000167978;21/06/2021;125,87
05000167978;20/06/2021;120,00
05000167978;06/07/2021;170,00
05000167978;01/06/2021;32,82
05000167978;15/07/2021;23,26
05000167978;10/07/2021;165,01
05000167978;26/06/2021;140,68
05000167381;12/07/2021;24,51
05000167381;13/07/2021;131,72
05000167381;10/06/2021;178,80
05000167381;20/07/2021;135,87
05000167381;23/06/2021;37,13
05000167381;24/07/2021;198,47
05000167381;03/06/2021;51,87
05000167381;28/07/2021;82,43
05000167381;22/07/2021;62,01
05000167381;07/07/2021;127,09
05000167381;25/06/2021;97,77
05000167381;03/06/2021;151,12
05000167381;07/06/2021;161,33
05000167381;11/06/2021;199,23
05000167381;11/06/2021;29,10
05000167381;28/06/2021;59,01
05000167381;04/06/2021;71,61
05000167381;19/06/2021;166,55
05000167381;30/07/2021;122,57
05000167381;26/06/2021;109,93
05000167381;10/07/2021;183,30
05000167381;05/07/2021;36,59
05000166754;28/07/2021;97,76
05000166754;25/07/2021;116,35
05000166754;21/06/2021;184,20
05000166754;24/07/2021;78,12
05000166754;16/07/2021;196,70
05000166754;13/07/2021;167,95
05000166754;20/07/2021;46,79
05000166754;07/06/2021;103,48
05000166754;09/07/2021;105,33
05000166754;22/06/2021;111,85
05000166754;10/06/2021;47,81
05000166754;09/06/2021;64,76
05000166754;24/06/2021;131,07
05000166754;09/06/2021;176,61
05000166754;04/06/2021;105,17
05000166754;21/07/2021;115,32
05000166754;04/06/2021;189,17
05000166754;01/06/2021;132,73
05000166754;05/07/2021;149,27
05000166754;06/06/2021;29,85
05000166754;04/06/2021;35,78
05000162709;29/06/2021;22,03
05000162709;13/07/2021;72,28
05000162709;02/07/2021;44,41
05000162709;29/06/2021;199,07
05000162709;08/06/2021;116,62
05000162709;05/07/2021;165,63
05000162709;07/06/2021;118,53
05000162709;12/07/2021;79,81
05000162709;01/07/2021;53,99
05000162709;15/07/2021;148,34
05000162709;02/07/2021;57,00
05000162709;04/06/2021;92,63
05000162709;15/07/2021;107,84
05000162709;31/07/2021;176,52
05000162709;27/06/2021;179,52
05000162709;16/06/2021;193,75
05000162709;11/06/2021;15,50
05000162709;29/07/2021;105,52
05000162709;29/07/2021;26,41
05000162709;19/06/2021;10,03
05000162709;04/06/2021;156,89
05000162709;07/06/2021;135,72
05000162709;06/06/2021;144,52
05000162709;02/06/2021;71,90
05000162709;06/07/2021;129,60
05000162709;29/07/2021;80,69
05000162452;09/06/2021;188,88
05000162452;02/07/2021;45,37
05000162452;12/07/2021;117,09
05000162452;11/07/2021;74,17
05000162452;02/07/2021;130,50
05000162452;31/07/2021;60,24
05000162452;26/06/2021;159,98
05000162452;20/06/2021;195,10
05000162452;30/07/2021;118,12
05000162452;14/07/2021;67,44
05000162452;25/06/2021;65,31
05000162452;24/07/2021;109,64
05000162452;10/07/2021;157,68
05000162452;14/07/2021;140,58
05000162452;02/07/2021;117,29
05000162452;16/06/2021;148,77
05000162452;23/07/2021;108,35
05000162452;02/07/2021;58,06
05000162452;20/06/2021;59,59
05000162452;19/06/2021;43,76
05000162452;25/07/2021;76,66
05000162452;27/06/2021;114,13
05000162452;04/06/2021;101,91
05000162452;22/06/2021;141,14
05000162452;19/06/2021;157,23
05000162452;03/06/2021;153,53
05000162452;11/06/2021;150,35
05000160901;01/07/2021;112,10
05000160901;10/06/2021;74,92
05000160901;27/07/2021;139,94
05000160901;24/06/2021;161,21
05000160901;20/06/2021;118,46
05000160901;28/06/2021;107,44
05000160901;19/07/2021;106,32
05000160901;14/06/2021;108,97
05000160901;11/07/2021;134,86
05000160901;03/06/2021;170,62
05000160901;12/06/2021;56,52
05000160901;09/06/2021;136,65
05000160901;21/06/2021;169,60
05000160901;26/07/2021;25,70
05000160901;03/07/2021;163,60
05000160901;14/06/2021;143,57
05000160901;18/07/2021;182,06
05000160901;25/06/2021;181,01
05000160901;03/06/2021;125,61
05000160901;19/06/2021;12,27
05000156313;02/06/2021;126,44
05000156313;12/06/2021;24,95
05000156313;07/06/2021;42,34
05000156313;04/07/2021;120,95
05000156313;01/07/2021;81,49
05000156313;14/07/2021;157,24
05000156313;18/07/2021;5,20
05000156313;10/07/2021;109,09
05000156313;18/07/2021;103,62
05000156313;18/06/2021;81,08
05000156313;29/07/2021;79,89
05000156313;01/07/2021;21,86
05000156313;11/07/2021;193,08
05000156313;12/06/2021;81,40
05000156313;30/07/2021;108,96
05000156313;26/06/2021;26,38
05000156313;26/06/2021;29,53
05000156313;21/06/2021;136,46
05000156313;07/07/2021;88,13
05000156313;30/07/2021;156,46
05000155744;19/06/2021;147,28
05000155744;26/07/2021;67,81
05000155744;29/06/2021;32,12
05000155744;20/07/2021;32,73
05000155744;04/06/2021;128,71
05000155744;12/06/2021;177,65
05000155744;17/07/2021;118,97
05000155744;28/06/2021;104,31
05000155744;14/07/2021;88,81
05000155744;22/06/2021;79,78
05000155744;10/06/2021;148,00
05000155744;23/06/2021;145,78
05000155744;19/06/2021;35,14
05000155744;17/06/2021;48,38
05000155744;11/07/2021;85,04
05000155744;13/07/2021;73,09
05000155744;26/07/2021;53,46
05000155744;23/07/2021;103,49
